Seq,LV,Word,Britanico
3614,B2,sexy,ˈsɛksi
3615,B2,shallow,ˈʃæləʊ
3616,B2,shaped,ʃeɪpt
3617,B2,shocked,ʃɒkt
3618,B2,shocking,ˈʃɒkɪŋ
3619,B2,short-term,ʃɔːt-tɜːm
3620,B2,significant,sɪgˈnɪfɪkənt
3621,B2,sincere,sɪnˈsɪə
3622,B2,skilled,skɪld
3623,B2,slight,slaɪt
3624,B2,so-called,ˈsəʊˈkɔːld
3625,B2,solar,ˈsəʊlə
3626,B2,sophisticated,səˈfɪstɪkeɪtɪd
3627,B2,spare,speə
3628,B2,spectacular,spɛkˈtækjʊlə
3629,B2,spiritual,ˈspɪrɪtjʊəl
3630,B2,sporting,ˈspɔːtɪŋ
3631,B2,stable,ˈsteɪbl
3632,B2,steady,ˈstɛdi
3633,B2,steep,stiːp
3634,B2,sticky,ˈstɪki
3635,B2,stiff,stɪf
3636,B2,strict,strɪkt
3637,B2,stunning,ˈstʌnɪŋ
3638,B2,subsequent,ˈsʌbsɪkwənt
3639,B2,sufficient,səˈfɪʃənt
3640,B2,super,ˈs(j)uːpə
3641,B2,surrounding,səˈraʊndɪŋ
3642,B2,sustainable,səsˈteɪnəbl
3643,B2,sympathetic,ˌsɪmpəˈθɛtɪk
3644,B2,technological,ˌtɛknəˈlɒʤɪk(ə)l
3645,B2,temporary,ˈtɛmpərəri
3646,B2,thorough,ˈθʌrə
3647,B2,tough,tʌf
3648,B2,tragic,ˈtræʤɪk
3649,B2,tropical,ˈtrɒpɪkəl
3650,B2,ultimate,ˈʌltɪmɪt
3651,B2,unacceptable,ˌʌnəkˈsɛptəbl
3652,B2,unconscious,ʌnˈkɒnʃəs
3653,B2,unexpected,ˌʌnɪksˈpɛktɪd
3654,B2,unfortunate,ʌnˈfɔːʧnɪt
3655,B2,unique,juːˈniːk
3656,B2,universal,ˌjuːnɪˈvɜːsəl
3657,B2,unknown,ʌnˈnəʊn
3658,B2,upper,ˈʌpə
3659,B2,urban,ˈɜːbən
3660,B2,urgent,ˈɜːʤənt
3661,B2,useless,ˈjuːslɪs
3662,B2,valid,ˈvælɪd
3663,B2,vast,vɑːst
3664,B2,vertical,ˈvɜːtɪkəl
3665,B2,virtual,ˈvɜːtjʊəl
3666,B2,visible,ˈvɪzəbl
3667,B2,visual,ˈvɪzjʊəl
3668,B2,vital,ˈvaɪtl
3669,B2,voluntary,ˈvɒləntəri
3670,B2,wealthy,ˈwɛlθi
3671,B2,weekly,ˈwiːkli
3672,B2,weird,wɪəd
3673,B2,widespread,ˈwaɪdsprɛd
3674,B2,willing,ˈwɪlɪŋ
3675,B2,wise,waɪz
3676,C1,abolish,əˈbɒlɪʃ
3677,C1,abuse,əˈbjuːs / əˈbjuːz
3678,C1,accelerate,əkˈsɛləreɪt
3679,C1,accumulate,əˈkjuːmjʊleɪt
3680,C1,adhere,ədˈhɪə
3681,C1,administer,ədˈmɪnɪstə
3682,C1,advocate,ˈædvəkɪt / ˈædvəkeɪt
3683,C1,alert,əˈlɜːt
3684,C1,align,əˈlaɪn
3685,C1,allege,əˈlɛʤ
3686,C1,allocate,ˈæləʊkeɪt
3687,C1,amend,əˈmɛnd
3688,C1,applaud,əˈplɔːd
3689,C1,appoint,əˈpɔɪnt
3690,C1,articulate,ɑːˈtɪkjʊlɪt / ɑːˈtɪkjʊleɪt
3691,C1,aspire,əsˈpaɪə
3692,C1,assault,əˈsɔːlt
3693,C1,assemble,əˈsɛmbl
3694,C1,assert,əˈsɜːt
3695,C1,attain,əˈteɪn
3696,C1,attribute,ˈætrɪbjuːt / əˈtrɪbjuːt
3697,C1,authorize,ˈɔːθəraɪz
3698,C1,await,əˈweɪt
3699,C1,betray,bɪˈtreɪ
3700,C1,bind,baɪnd
3701,C1,blast,blɑːst
3702,C1,bleed,bliːd
3703,C1,blend,blɛnd
3704,C1,bless,blɛs
3705,C1,boast,bəʊst
3706,C1,bounce,baʊns
3707,C1,bow,baʊ / bəʊ
3708,C1,breach,briːʧ
3709,C1,breed,briːd
3710,C1,burst,bɜːst
3711,C1,carve,kɑːv
3712,C1,cater,ˈkeɪtə
3713,C1,cease,siːs
3714,C1,characterize,ˈkærɪktəraɪz
3715,C1,circulate,ˈsɜːkjʊleɪt
3716,C1,cling,klɪŋ
3717,C1,coincide,ˌkəʊɪnˈsaɪd
3718,C1,collaborate,kəˈlæbəreɪt
3719,C1,combat,ˈkɒmbæt / ˈkɒmbət / kəmˈbæt
3720,C1,commence,kəˈmɛns
3721,C1,compel,kəmˈpɛl
3722,C1,compensate,ˈkɒmpɛnseɪt
3723,C1,compile,kəmˈpaɪl
3724,C1,complement,ˈkɒmplɪmənt / ˈkɒmplɪmɛnt
3725,C1,comply,kəmˈplaɪ
3726,C1,compromise,ˈkɒmprəmaɪz
3727,C1,compute,kəmˈpjuːt
3728,C1,conceal,kənˈsiːl
3729,C1,concede,kənˈsiːd
3730,C1,conceive,kənˈsiːv
3731,C1,condemn,kənˈdɛm
3732,C1,confer,kənˈfɜː
3733,C1,confine,kənˈfaɪn
3734,C1,confront,kənˈfrʌnt
3735,C1,congratulate,kənˈgrætjʊleɪt
3736,C1,conquer,ˈkɒŋkə
3737,C1,conserve,kənˈsɜːv
3738,C1,consolidate,kənˈsɒlɪdeɪt
3739,C1,constitute,ˈkɒnstɪtjuːt
3740,C1,contemplate,ˈkɒntɛmpleɪt
3741,C1,contend,kənˈtɛnd
3742,C1,convict,ˈkɒnvɪkt / kənˈvɪkt
3743,C1,cooperate,kəʊˈɒpəˌreɪt
3744,C1,coordinate,kəʊˈɔːdnɪt / kəʊˈɔːdɪneɪt
3745,C1,correlate,ˈkɒrɪleɪt
3746,C1,correspond,ˌkɒrɪsˈpɒnd
3747,C1,counter,ˈkaʊntə
3748,C1,crawl,krɔːl
3749,C1,creep,kriːp
3750,C1,crush,krʌʃ
3751,C1,cultivate,ˈkʌltɪveɪt
3752,C1,deem,diːm
3753,C1,defy,dɪˈfaɪ
3754,C1,denounce,dɪˈnaʊns
3755,C1,depict,dɪˈpɪkt
3756,C1,deploy,dɪˈplɔɪ
3757,C1,deprive,dɪˈpraɪv
3758,C1,descend,dɪˈsɛnd
3759,C1,designate,ˈdɛzɪgnɪt / ˈdɛzɪgneɪt
3760,C1,detain,dɪˈteɪn
3761,C1,deteriorate,dɪˈtɪərɪəreɪt
3762,C1,devastate,ˈdɛvəsteɪt
3763,C1,devise,dɪˈvaɪz
3764,C1,diagnose,ˈdaɪəgnəʊz
3765,C1,dictate,ˈdɪkteɪt / dɪkˈteɪt
3766,C1,differentiate,ˌdɪfəˈrɛnʃɪeɪt
3767,C1,diminish,dɪˈmɪnɪʃ
3768,C1,dip,dɪp
3769,C1,discard,ˈdɪskɑːd / dɪsˈkɑːd
3770,C1,discharge,dɪsˈʧɑːʤ
3771,C1,disclose,dɪsˈkləʊz
3772,C1,displace,dɪsˈpleɪs
3773,C1,dispose,dɪsˈpəʊz
3774,C1,dispute,dɪsˈpjuːt
3775,C1,disrupt,dɪsˈrʌpt
3776,C1,dissolve,dɪˈzɒlv
3777,C1,distort,dɪsˈtɔːt
3778,C1,divert,daɪˈvɜːt
3779,C1,drain,dreɪn
3780,C1,drift,drɪft
3781,C1,drown,draʊn
3782,C1,dub,dʌb
3783,C1,ease,iːz
3784,C1,echo,ˈɛkəʊ
3785,C1,elevate,ˈɛlɪveɪt
3786,C1,embark,ɪmˈbɑːk
3787,C1,embed,ɪmˈbɛd
3788,C1,embody,ɪmˈbɒdi
3789,C1,empower,ɪmˈpaʊə
3790,C1,enact,ɪˈnækt
3791,C1,encompass,ɪnˈkʌmpəs
3792,C1,endorse,ɪnˈdɔːs
3793,C1,endure,ɪnˈdjʊə
3794,C1,enforce,ɪnˈfɔːs
3795,C1,enquire,ɪnˈkwaɪə
3796,C1,enrich,ɪnˈrɪʧ
3797,C1,enrol,ɪnˈrəʊl
3798,C1,ensue,ɪnˈsjuː
3799,C1,entitle,ɪnˈtaɪtl
3800,C1,erect,ɪˈrɛkt
3801,C1,escalate,ˈɛskəleɪt
3802,C1,evacuate,ɪˈvækjʊeɪt
3803,C1,evoke,ɪˈvəʊk
3804,C1,exaggerate,ɪgˈzæʤəreɪt
3805,C1,execute,ˈɛksɪkjuːt
3806,C1,exert,ɪgˈzɜːt
3807,C1,expire,ɪksˈpaɪə
3808,C1,facilitate,fəˈsɪlɪteɪt
3809,C1,fade,feɪd
3810,C1,filter,ˈfɪltə
3811,C1,flee,fliː
3812,C1,flourish,ˈflʌrɪʃ
3813,C1,forge,fɔːʤ
3814,C1,formulate,ˈfɔːmjʊleɪt
3815,C1,foster,ˈfɒstə
3816,C1,gaze,geɪz
3817,C1,glance,glɑːns
3818,C1,grasp,grɑːsp
3819,C1,grin,grɪn
3820,C1,grind,graɪnd
3821,C1,hail,heɪl
3822,C1,halt,hɔːlt
3823,C1,haunt,hɔːnt
3824,C1,heighten,ˈhaɪtn
3825,C1,hint,hɪnt
3826,C1,imprison,ɪmˈprɪzn
3827,C1,incur,ɪnˈkɜː
3828,C1,induce,ɪnˈdjuːs
3829,C1,indulge,ɪnˈdʌlʤ
3830,C1,infect,ɪnˈfɛkt
3831,C1,inflict,ɪnˈflɪkt
3832,C1,inhibit,ɪnˈhɪbɪt
3833,C1,initiate,ɪˈnɪʃɪɪt / ɪˈnɪʃɪeɪt
3834,C1,inject,ɪnˈʤɛkt
3835,C1,inspect,ɪnˈspɛkt
3836,C1,instruct,ɪnˈstrʌkt
3837,C1,intensify,ɪnˈtɛnsɪfaɪ
3838,C1,interfere,ˌɪntəˈfɪə
3839,C1,intervene,ˌɪntə(ː)ˈviːn
3840,C1,invoke,ɪnˈvəʊk
3841,C1,kidnap,ˈkɪdnæp
3842,C1,leak,liːk
3843,C1,leap,liːp
3844,C1,license,ˈlaɪsəns
3845,C1,linger,ˈlɪŋgə
3846,C1,lobby,ˈlɒbi
3847,C1,log,lɒg
3848,C1,loom,luːm
3849,C1,manifest,ˈmænɪfɛst
3850,C1,manipulate,məˈnɪpjʊleɪt
3851,C1,maximize,ˈmæksɪmaɪz
3852,C1,merge,mɜːʤ
3853,C1,minimize,ˈmɪnɪmaɪz
3854,C1,mobilize,ˈməʊbɪlaɪz
3855,C1,neglect,nɪˈglɛkt
3856,C1,nod,nɒd
3857,C1,nominate,ˈnɒmɪneɪt
3858,C1,notify,ˈnəʊtɪfaɪ
3859,C1,oblige,əˈblaɪʤ
3860,C1,obsess,əbˈsɛs
3861,C1,opt,ɒpt
3862,C1,originate,əˈrɪʤɪneɪt
3863,C1,overlook,ˌəʊvəˈlʊk
3864,C1,oversee,ˌəʊvəˈsiː
3865,C1,overturn,ˈəʊvətɜːn / ˌəʊvəˈtɜːn
3866,C1,overwhelm,ˌəʊvəˈwɛlm
3867,C1,persist,pəˈsɪst
3868,C1,pioneer,ˌpaɪəˈnɪə
3869,C1,plead,pliːd
3870,C1,pledge,plɛʤ
3871,C1,plug,plʌg
3872,C1,plunge,plʌnʤ
3873,C1,portray,pɔːˈtreɪ
3874,C1,postpone,pəʊstˈpəʊn
3875,C1,preach,priːʧ
3876,C1,prescribe,prɪsˈkraɪb
3877,C1,preside,prɪˈzaɪd
3878,C1,presume,prɪˈzjuːm
3879,C1,prevail,prɪˈveɪl
3880,C1,proclaim,prəˈkleɪm
3881,C1,prosecute,ˈprɒsɪkjuːt
3882,C1,provoke,prəˈvəʊk
3883,C1,pump,pʌmp
3884,C1,punch,pʌnʧ
3885,C1,rally,ˈræli
3886,C1,rape,reɪp
3887,C1,reassure,ˌriːəˈʃʊə
3888,C1,recount,ˌriːˈkaʊnt / rɪˈkaʊnt
3889,C1,reform,ˌriːˈfɔːm / rɪˈfɔːm
3890,C1,regain,rɪˈgeɪn
3891,C1,render,ˈrɛndə
3892,C1,renew,rɪˈnjuː
3893,C1,reproduce,ˌriːprəˈdjuːs
3894,C1,resemble,rɪˈzɛmbl
3895,C1,reside,rɪˈzaɪd
3896,C1,resume,rɪˈzjuːm / ˈrɛzju(ː)meɪ
3897,C1,retreat,rɪˈtriːt
3898,C1,retrieve,rɪˈtriːv
3899,C1,reverse,rɪˈvɜːs
3900,C1,revive,rɪˈvaɪv
3901,C1,rip,rɪp
3902,C1,rotate,rəʊˈteɪt / ˈrəʊteɪt
3903,C1,sack,sæk
3904,C1,sacrifice,ˈsækrɪfaɪs
3905,C1,screw,skruː
3906,C1,seal,siːl
3907,C1,seize,siːz
3908,C1,shatter,ˈʃætə
3909,C1,shed,ʃɛd
3910,C1,shrink,ʃrɪŋk
3911,C1,shrug,ʃrʌg
3912,C1,sigh,saɪ
3913,C1,simulate,ˈsɪmjʊleɪt
3914,C1,skip,skɪp
3915,C1,slam,slæm
3916,C1,slap,slæp
3917,C1,slash,slæʃ
3918,C1,smash,smæʃ
3919,C1,snap,snæp
3920,C1,soak,səʊk
3921,C1,soar,sɔː
3922,C1,span,spæn
3923,C1,spark,spɑːk
3924,C1,spin,spɪn
3925,C1,squeeze,skwiːz
3926,C1,stab,stæb
3927,C1,stabilize,ˈsteɪbɪlaɪz
3928,C1,steer,stɪə
3929,C1,stem,stɛm
3930,C1,stir,stɜː
3931,C1,strip,strɪp
3932,C1,strive,straɪv
3933,C1,stumble,ˈstʌmbl
3934,C1,stun,stʌn
3935,C1,substitute,ˈsʌbstɪtjuːt
3936,C1,suck,sʌk
3937,C1,sue,sjuː
3938,C1,supervise,ˈsjuːpəvaɪz
3939,C1,supplement,ˈsʌplɪmənt / ˈsʌplɪmɛnt
3940,C1,suppress,səˈprɛs
3941,C1,surrender,səˈrɛndə
3942,C1,sustain,səsˈteɪn
3943,C1,swing,swɪŋ
3944,C1,tempt,tɛmpt
3945,C1,terminate,ˈtɜːmɪneɪt
3946,C1,testify,ˈtɛstɪfaɪ
3947,C1,thrive,θraɪv
3948,C1,tighten,ˈtaɪtn
3949,C1,tolerate,ˈtɒləreɪt
3950,C1,torture,ˈtɔːʧə
3951,C1,toss,tɒs
3952,C1,trail,treɪl
3953,C1,twist,twɪst
3954,C1,undermine,ˌʌndəˈmaɪn
3955,C1,unify,ˈjuːnɪfaɪ
3956,C1,unveil,ʌnˈveɪl
3957,C1,upgrade,ʌpˈgreɪd / ˈʌpgreɪd
3958,C1,uphold,ʌpˈhəʊld
3959,C1,utilize,ˈjuːtɪˌlaɪz
3960,C1,vanish,ˈvænɪʃ
3961,C1,venture,ˈvɛnʧə
3962,C1,verify,ˈvɛrɪfaɪ
3963,C1,violate,ˈvaɪəleɪt
3964,C1,vow,vaʊ
3965,C1,warrant,ˈwɒrənt
3966,C1,weaken,ˈwiːkən
3967,C1,weave,wiːv
3968,C1,whip,wɪp
3969,C1,widen,ˈwaɪdn
3970,C1,wipe,waɪp
3971,C1,worship,ˈwɜːʃɪp
3972,C1,yell,jɛl
3973,C1,yield,jiːld
3974,C1,amid,əˈmɪd
3975,C1,beneath,bɪˈniːθ
3976,C1,versus,ˈvɜːsəs
3977,C1,abortion,əˈbɔːʃ(ə)n
3978,C1,absence,ˈæbsəns
3979,C1,abundance,əˈbʌndəns
3980,C1,academy,əˈkædəmi
3981,C1,acceptance,əkˈsɛptəns
3982,C1,accomplishment,əˈkɒmplɪʃmənt
3983,C1,accordance,əˈkɔːdəns
3984,C1,accountability,əˌkaʊntəˈbɪlɪti
3985,C1,accumulation,əˌkjuːmjʊˈleɪʃ(ə)n
3986,C1,accusation,ˌækju(ː)ˈzeɪʃ(ə)n
3987,C1,accused,əˈkjuːzd
3988,C1,acquisition,ˌækwɪˈzɪʃ(ə)n
3989,C1,acre,ˈeɪkə
3990,C1,activation,ˌæktɪˈveɪʃ(ə)n
3991,C1,activist,ˈæktɪvɪst
3992,C1,adaptation,ˌædæpˈteɪʃ(ə)n
3993,C1,adjustment,əˈʤʌstmənt
3994,C1,administrator,ədˈmɪnɪstreɪtə
3995,C1,admission,ədˈmɪʃ(ə)n
3996,C1,adolescent,ˌædəʊˈlɛsnt
3997,C1,adoption,əˈdɒpʃ(ə)n
3998,C1,affection,əˈfɛkʃ(ə)n
3999,C1,aftermath,ˈɑːftəmæθ
4000,C1,aggression,əˈgrɛʃ(ə)n
4001,C1,aide,eɪd
4002,C1,alignment,əˈlaɪnmənt
4003,C1,allegation,ˌælɪˈgeɪʃ(ə)n
4004,C1,alliance,əˈlaɪəns
4005,C1,allocation,ˌæləʊˈkeɪʃ(ə)n
4006,C1,allowance,əˈlaʊəns
4007,C1,ally,ˈælaɪ / əˈlaɪ / ˈæli
4008,C1,aluminium,ˌæləˈmɪniəm
4009,C1,amateur,ˈæmətə(ː)
4010,C1,ambassador,æmˈbæsədə
4011,C1,amendment,əˈmɛndmənt
4012,C1,analogy,əˈnæləʤi
4013,C1,anchor,ˈæŋkə
4014,C1,angel,ˈeɪnʤəl
4015,C1,apparatus,ˌæpəˈreɪtəs
4016,C1,appetite,ˈæpɪtaɪt
4017,C1,appreciation,əˌpriːʃɪˈeɪʃ(ə)n
4018,C1,archive,ˈɑːkaɪv
4019,C1,arena,əˈriːnə
4020,C1,array,əˈreɪ
4021,C1,ash,æʃ
4022,C1,aspiration,ˌæspəˈreɪʃ(ə)n
4023,C1,assassination,əˌsæsɪˈneɪʃ(ə)n
4024,C1,assembly,əˈsɛmbli
4025,C1,assertion,əˈsɜːʃ(ə)n
4026,C1,assurance,əˈʃʊərəns
4027,C1,asylum,əˈsaɪləm
4028,C1,atrocity,əˈtrɒsɪti
4029,C1,attendance,əˈtɛndəns
4030,C1,attorney,əˈtɜːni
4031,C1,audit,ˈɔːdɪt
4032,C1,auto,ˈɔːtəʊ
4033,C1,autonomy,ɔːˈtɒnəmi
4034,C1,availability,əˌveɪləˈbɪlɪti
4035,C1,backdrop,ˈbækdrɒp
4036,C1,backing,ˈbækɪŋ
4037,C1,backup,ˈbækʌp
4038,C1,bail,beɪl
4039,C1,ballot,ˈbælət
4040,C1,banner,ˈbænə
4041,C1,barrel,ˈbærəl
4042,C1,bass,beɪs / bæs
4043,C1,battlefield,ˈbætlfiːld
4044,C1,bay,beɪ
4045,C1,beam,biːm
4046,C1,beast,biːst
4047,C1,behalf,bɪˈhɑːf
4048,C1,bench,bɛnʧ
4049,C1,benchmark,ˈbɛnʧmɑːk
4050,C1,beneficiary,ˌbɛnɪˈfɪʃəri
4051,C1,biography,baɪˈɒgrəfi
4052,C1,bishop,ˈbɪʃəp
4053,C1,blade,bleɪd
4054,C1,blessing,ˈblɛsɪŋ
4055,C1,bonus,ˈbəʊnəs
4056,C1,boom,buːm
4057,C1,boundary,ˈbaʊndəri
4058,C1,breakdown,ˈbreɪkˌdaʊn
4059,C1,breakthrough,ˈbreɪkˌθruː
4060,C1,broadband,ˈbrɔːdˌbænd
4061,C1,browser,ˈbraʊzə
4062,C1,buck,bʌk
4063,C1,buddy,ˈbʌdi
4064,C1,buffer,ˈbʌfə
4065,C1,bulk,bʌlk
4066,C1,burden,ˈbɜːdn
4067,C1,bureaucracy,bjʊəˈrɒkrəsi
4068,C1,burial,ˈbɛrɪəl
4069,C1,cabinet,ˈkæbɪnɪt
4070,C1,calculation,ˌkælkjʊˈleɪʃən
4071,C1,canvas,ˈkænvəs
4072,C1,capability,ˌkeɪpəˈbɪlɪti
4073,C1,capitalism,ˈkæpɪtəlɪzm
4074,C1,cargo,ˈkɑːgəʊ
4075,C1,carriage,ˈkærɪʤ
4076,C1,casino,kəˈsiːnəʊ
4077,C1,casualty,ˈkæʒjʊəlti
4078,C1,catalogue,ˈkætəlɒg
4079,C1,cattle,ˈkætl
4080,C1,caution,ˈkɔːʃən
4081,C1,cemetery,ˈsɛmɪtri
4082,C1,chamber,ˈʧeɪmbə
4083,C1,chaos,ˈkeɪɒs
4084,C1,charm,ʧɑːm
4085,C1,charter,ˈʧɑːtə
4086,C1,chunk,ʧʌŋk
4087,C1,circulation,ˌsɜːkjʊˈleɪʃən
4088,C1,citizenship,ˈsɪtɪznʃɪp
4089,C1,civilian,səˈvɪljən / sɪˈvɪljən
4090,C1,clarity,ˈklærɪti
4091,C1,clash,klæʃ
4092,C1,classification,ˌklæsɪfɪˈkeɪʃən
4093,C1,closure,ˈkləʊʒə
4094,C1,cluster,ˈklʌstə
4095,C1,coalition,ˌkəʊəˈlɪʃən
4096,C1,cocktail,ˈkɒkteɪl
4097,C1,collaboration,kəˌlæbəˈreɪʃən
4098,C1,collision,kəˈlɪʒən
4099,C1,columnist,ˈkɒləmnɪst
4100,C1,commentary,ˈkɒməntəri
4101,C1,commentator,ˈkɒmɛnteɪtə
4102,C1,commerce,ˈkɒmə(ː)s
4103,C1,commissioner,kəˈmɪʃnə
4104,C1,commodity,kəˈmɒdɪti
4105,C1,companion,kəmˈpænjən
4106,C1,compassion,kəmˈpæʃən
4107,C1,compensation,ˌkɒmpɛnˈseɪʃən
4108,C1,competence,ˈkɒmpɪtəns
4109,C1,complexity,kəmˈplɛksɪti
4110,C1,compliance,kəmˈplaɪəns
4111,C1,complication,ˌkɒmplɪˈkeɪʃən
4112,C1,composition,ˌkɒmpəˈzɪʃən
4113,C1,conception,kənˈsɛpʃən
4114,C1,concession,kənˈsɛʃən
4115,C1,confession,kənˈfɛʃən
4116,C1,configuration,kənˌfɪgjʊˈreɪʃən
4117,C1,confirmation,ˌkɒnfəˈmeɪʃən
4118,C1,confrontation,ˌkɒnfrʌnˈteɪʃən
4119,C1,congregation,ˌkɒŋgrɪˈgeɪʃən
4120,C1,conscience,ˈkɒnʃəns
4121,C1,consciousness,ˈkɒnʃəsnɪs
4122,C1,consensus,kənˈsɛnsəs
4123,C1,consent,kənˈsɛnt
4124,C1,consistency,kənˈsɪstənsi
4125,C1,constituency,kənˈstɪtjʊənsi
4126,C1,constitution,ˌkɒnstɪˈtjuːʃən
4127,C1,constraint,kənˈstreɪnt
4128,C1,consultation,ˌkɒnsəlˈteɪʃən
4129,C1,contempt,kənˈtɛmpt
4130,C1,contender,kənˈtɛndə
4131,C1,contention,kənˈtɛnʃən
4132,C1,contractor,kənˈtræktə
4133,C1,contradiction,ˌkɒntrəˈdɪkʃən
4134,C1,contrary,ˈkɒntrəri / kənˈtreəri
4135,C1,contributor,kənˈtrɪbjʊtə
4136,C1,conversion,kənˈvɜːʃən
4137,C1,conviction,kənˈvɪkʃən
4138,C1,coordination,kəʊˌɔːdɪˈneɪʃən
4139,C1,coordinator,kəʊˈɔːdɪneɪtə
4140,C1,cop,kɒp
4141,C1,copper,ˈkɒpə
4142,C1,copyright,ˈkɒpɪraɪt
4143,C1,correction,kəˈrɛkʃən
4144,C1,correlation,ˌkɒrɪˈleɪʃən
4145,C1,correspondence,ˌkɒrɪsˈpɒndəns
4146,C1,correspondent,ˌkɒrɪsˈpɒndənt
4147,C1,corruption,kəˈrʌpʃən
4148,C1,councillor,ˈkaʊns(ə)lə
4149,C1,counselling,ˈkaʊns(ə)lɪŋ
4150,C1,counsellor,ˈkaʊns(ə)lə
4151,C1,counterpart,ˈkaʊntəpɑːt
4152,C1,coup,kuː
4153,C1,courtesy,ˈkɜːtɪsi
4154,C1,creator,kri(ː)ˈeɪtə
4155,C1,credibility,ˌkrədɪˈbɪlɪti
4156,C1,critique,krɪˈtiːk
4157,C1,crown,kraʊn
4158,C1,crystal,ˈkrɪstl
4159,C1,cult,kʌlt
4160,C1,curiosity,ˌkjʊərɪˈɒsɪti
4161,C1,custody,ˈkʌstədi
4162,C1,cutting,ˈkʌtɪŋ
4163,C1,dam,dæm
4164,C1,dawn,dɔːn
4165,C1,debris,ˈdeɪbriː
4166,C1,debut,ˈdeɪbuː
4167,C1,decision-making,dɪˈsɪʒən-ˈmeɪkɪŋ
4168,C1,declaration,ˌdɛkləˈreɪʃən
4169,C1,dedication,ˌdɛdɪˈkeɪʃən
4170,C1,deed,diːd
4171,C1,default,dɪˈfɔːlt
4172,C1,defect,dɪˈfɛkt
4173,C1,deficiency,dɪˈfɪʃənsi
4174,C1,deficit,ˈdɛfɪsɪt
4175,C1,delegate,ˈdɛlɪgɪt / ˈdɛlɪgeɪt
4176,C1,delegation,ˌdɛlɪˈgeɪʃən
4177,C1,demon,ˈdiːmən
4178,C1,denial,dɪˈnaɪəl
4179,C1,density,ˈdɛnsɪti
4180,C1,dependence,dɪˈpɛndəns
4181,C1,deployment,dɪˈplɔɪmənt
4182,C1,deputy,ˈdɛpjʊti
4183,C1,descent,dɪˈsɛnt
4184,C1,desktop,ˈdɛsktɒp
4185,C1,detection,dɪˈtɛkʃən
4186,C1,detention,dɪˈtɛnʃən
4187,C1,devil,ˈdɛvl
4188,C1,diagnosis,ˌdaɪəgˈnəʊsɪs
4189,C1,dictator,dɪkˈteɪtə
4190,C1,dignity,ˈdɪgnɪti
4191,C1,dilemma,dɪˈlɛmə
4192,C1,dimension,dɪˈmɛnʃən
4193,C1,diplomat,ˈdɪpləmæt
4194,C1,diplomatic,ˌdɪpləˈmætɪk
4195,C1,directory,dɪˈrɛktəri
4196,C1,disclosure,dɪsˈkləʊʒə
4197,C1,discourse,dɪsˈkɔːs
4198,C1,discretion,dɪsˈkrɛʃən
4199,C1,discrimination,dɪsˌkrɪmɪˈneɪʃən
4200,C1,dismissal,dɪsˈmɪsəl
4201,C1,disposal,dɪsˈpəʊzəl
4202,C1,disruption,dɪsˈrʌpʃən
4203,C1,distinction,dɪsˈtɪŋkʃən
4204,C1,distress,dɪsˈtrɛs
4205,C1,doctrine,ˈdɒktrɪn
4206,C1,documentation,ˌdɒkjʊmɛnˈteɪʃən
4207,C1,domain,dəʊˈmeɪn
4208,C1,dominance,ˈdɒmɪnəns
4209,C1,donor,ˈdəʊnə
4210,C1,dose,dəʊs
4211,C1,duo,ˈdjuːəʊ
4212,C1,earnings,ˈɜːnɪŋz
4213,C1,educator,ˈɛdju(ː)keɪtə
4214,C1,effectiveness,ɪˈfɛktɪvnəs
4215,C1,efficiency,ɪˈfɪʃənsi
4216,C1,ego,ˈɛgəʊ
4217,C1,elite,eɪˈliːt
4218,C1,embarrassment,ɪmˈbærəsmənt
4219,C1,embassy,ˈɛmbəsi
4220,C1,emergence,ɪˈmɜːʤəns
4221,C1,encouragement,ɪnˈkʌrɪʤmənt
4222,C1,endeavour,ɪnˈdɛvə
4223,C1,endorsement,ɪnˈdɔːsmənt
4224,C1,enforcement,ɪnˈfɔːsmənt
4225,C1,engagement,ɪnˈgeɪʤmənt
4226,C1,enterprise,ˈɛntəpraɪz
4227,C1,enthusiast,ɪnˈθjuːzɪæst
4228,C1,entity,ˈɛntɪti
4229,C1,epidemic,ˌɛpɪˈdɛmɪk
4230,C1,equality,i(ː)ˈkwɒlɪti
4231,C1,equation,ɪˈkweɪʃən
4232,C1,essence,ˈɛsns
4233,C1,establishment,ɪsˈtæblɪʃmənt
4234,C1,excellence,ˈɛksələns
4235,C1,excess,ɪkˈsɛs
4236,C1,exclusion,ɪksˈkluːʒən
4237,C1,execution,ˌɛksɪˈkjuːʃən
4238,C1,exile,ˈɛksaɪl
4239,C1,expenditure,ɪksˈpɛndɪʧə
4240,C1,exploitation,ˌɛksplɔɪˈteɪʃən
4241,C1,explosive,ɪksˈpləʊsɪv
4242,C1,extremist,ɪksˈtriːmɪst
4243,C1,faction,ˈfækʃən
4244,C1,faculty,ˈfækəlti
4245,C1,fairness,ˈfeənɪs
4246,C1,fate,feɪt
4247,C1,feat,fiːt
4248,C1,feeding,ˈfiːdɪŋ
4249,C1,fibre,ˈfaɪbə
4250,C1,film-maker,fɪlm-ˈmeɪkə
4251,C1,firearm,ˈfaɪərɑːm
4252,C1,fixture,ˈfɪkstʧə
4253,C1,flaw,flɔː
4254,C1,fleet,fliːt
4255,C1,flesh,flɛʃ
4256,C1,flexibility,ˌflɛksɪˈbɪlɪti
4257,C1,fluid,ˈflu(ː)ɪd
